X,Y,Z,R,G,B,nX,nY,nZ
-0.24231,0.379883,-0.679199,0.7176470588235294,0.6941176470588235,0.6,0.208737,0.0,0.977972
-0.23938,0.380371,-0.680176,0.7176470588235294,0.6745098039215687,0.5843137254901961,0.104685,0.0,0.994505
-0.236206,0.380371,-0.680176,0.6862745098039216,0.6039215686274509,0.5529411764705883,0.0,0.0,1.0
-0.23291,0.380371,-0.680176,0.6901960784313725,0.6352941176470588,0.5686274509803921,-0.187112,0.0,0.982339
-0.22937,0.379883,-0.679199,0.6784313725490196,0.6235294117647059,0.6,-0.265929,0.0,0.963993
-0.24231,0.376465,-0.679199,0.7176470588235294,0.6941176470588235,0.6,0.157991,0.0,0.987441
-0.23938,0.377197,-0.680176,0.7176470588235294,0.6745098039215687,0.5843137254901961,0.157991,0.0,0.987441
-0.236206,0.377197,-0.680176,0.6862745098039216,0.6039215686274509,0.5529411764705883,0.0,0.0,1.0
-0.23291,0.377197,-0.680176,0.6901960784313725,0.6352941176470588,0.5686274509803921,-0.141421,0.0,0.989949
-0.22937,0.376465,-0.679199,0.6784313725490196,0.6235294117647059,0.6,-0.265929,0.0,0.963993
-0.24231,0.373291,-0.679199,0.7176470588235294,0.6941176470588235,0.6,0.157991,0.0,0.987441
-0.23938,0.373779,-0.680176,0.7176470588235294,0.6745098039215687,0.5843137254901961,0.157991,0.0,0.987441
-0.236206,0.373779,-0.680176,0.6862745098039216,0.6039215686274509,0.5529411764705883,0.0,0.0,1.0
-0.23291,0.373779,-0.680176,0.6901960784313725,0.6352941176470588,0.5686274509803921,-0.13977,0.0,0.990184
-0.22937,0.373291,-0.679199,0.6784313725490196,0.6235294117647059,0.6,-0.265929,0.0,0.963993
-0.24231,0.370117,-0.679199,0.7176470588235294,0.6941176470588235,0.6,0.109113,-0.111211,0.987789
-0.23938,0.370605,-0.680176,0.7176470588235294,0.6745098039215687,0.5843137254901961,0.157991,0.0,0.987441
-0.236206,0.370605,-0.680176,0.6862745098039216,0.6039215686274509,0.5529411764705883,0.0,0.0,1.0
-0.23291,0.370605,-0.680176,0.6901960784313725,0.6352941176470588,0.5686274509803921,-0.0987711,-0.0493855,0.993884
-0.22937,0.370117,-0.679199,0.6784313725490196,0.6235294117647059,0.6,-0.280043,-0.143612,0.949185
-0.242676,0.367432,-0.680176,0.7176470588235294,0.6941176470588235,0.6,0.109113,-0.111211,0.987789
-0.23938,0.367432,-0.680176,0.7176470588235294,0.6745098039215687,0.5843137254901961,0.135479,-0.137564,0.981184
-0.236206,0.367432,-0.680176,0.6862745098039216,0.6039215686274509,0.5529411764705883,0.0,-0.244091,0.969752
-0.23291,0.367432,-0.680176,0.6901960784313725,0.6352941176470588,0.5686274509803921,-0.0768048,-0.156564,0.984677
-0.229736,0.367432,-0.680176,0.6784313725490196,0.6235294117647059,0.6,-0.19284,-0.0964201,0.976481
-0.242676,0.364258,-0.680176,0.7176470588235294,0.6941176470588235,0.6,0.157991,0.0,0.987441
-0.23938,0.364258,-0.680176,0.7176470588235294,0.6745098039215687,0.5843137254901961,0.233373,0.0,0.972387
-0.236572,0.364746,-0.681641,0.6862745098039216,0.6039215686274509,0.5529411764705883,0.161242,-0.164343,0.973135
-0.233276,0.364746,-0.681641,0.6901960784313725,0.6352941176470588,0.5686274509803921,-0.221984,-0.221984,0.949445
-0.229736,0.364258,-0.680176,0.6784313725490196,0.6235294117647059,0.6,-0.272446,-0.0659961,0.959905
-0.242676,0.36084,-0.680176,0.7176470588235294,0.6941176470588235,0.6,0.241358,-0.0821429,0.966953
-0.23938,0.36084,-0.680176,0.7176470588235294,0.6745098039215687,0.5843137254901961,0.165009,-0.15617,0.97385
-0.236572,0.361572,-0.681641,0.6862745098039216,0.6039215686274509,0.5529411764705883,0.233373,0.0,0.972387
-0.233276,0.361572,-0.681641,0.6901960784313725,0.6352941176470588,0.5686274509803921,-0.209529,0.0,0.977802
-0.229736,0.36084,-0.680176,0.6784313725490196,0.6196078431372549,0.5803921568627451,-0.321039,0.0,0.947066
-0.242676,0.357666,-0.680176,0.7176470588235294,0.6941176470588235,0.6,0.391555,0.0,0.920155
-0.239746,0.358154,-0.681641,0.7176470588235294,0.6745098039215687,0.5843137254901961,0.161242,-0.164343,0.973135
-0.236572,0.358154,-0.681641,0.6862745098039216,0.6039215686274509,0.5529411764705883,0.0823962,-0.0765107,0.993658
-0.233276,0.358154,-0.681641,0.6901960784313725,0.6352941176470588,0.5686274509803921,-0.146157,-0.0730784,0.986558
-0.229736,0.357666,-0.680176,0.6784313725490196,0.6196078431372549,0.5803921568627451,-0.358485,-0.18349,0.915325
-0.242676,0.354492,-0.680176,0.7176470588235294,0.6941176470588235,0.6,0.293666,-0.0533939,0.954416
-0.239746,0.35498,-0.681641,0.7176470588235294,0.6745098039215687,0.5843137254901961,0.233373,0.0,0.972387
-0.236572,0.35498,-0.681641,0.6862745098039216,0.6039215686274509,0.5529411764705883,0.0,0.0,1.0
-0.233276,0.35498,-0.681641,0.6901960784313725,0.6352941176470588,0.5686274509803921,0.0,0.0,1.0
-0.22998,0.35498,-0.681641,0.6784313725490196,0.6196078431372549,0.5803921568627451,-0.281528,-0.146178,0.948353
-0.242676,0.351318,-0.680176,0.7176470588235294,0.6941176470588235,0.6,0.161043,-0.15806,0.974208
-0.239746,0.351807,-0.681641,0.7411764705882353,0.6980392156862745,0.6078431372549019,0.294251,-0.0516928,0.954329
-0.236572,0.351807,-0.681641,0.6862745098039216,0.6039215686274509,0.5529411764705883,0.0,-0.164399,0.986394
-0.233276,0.351807,-0.681641,0.6901960784313725,0.6352941176470588,0.5686274509803921,-0.0538133,-0.103783,0.993143
-0.22998,0.351807,-0.681641,0.6784313725490196,0.6196078431372549,0.5803921568627451,-0.211911,0.0,0.977289
-0.243042,0.348389,-0.681641,0.7176470588235294,0.6941176470588235,0.6,0.161121,-0.158137,0.974183
-0.239746,0.348389,-0.681641,0.7411764705882353,0.6980392156862745,0.6078431372549019,0.240531,-0.0785604,0.967457
-0.236816,0.349121,-0.682617,0.6862745098039216,0.6039215686274509,0.5529411764705883,0.11225,-0.104232,0.988198
