X,Y,Z,R,G,B,nX,nY,nZ
1.710510000000000155e-02,4.547120000000000328e-02,-2.358399999999999941e-01,7.725490196078431682e-01,6.039215686274509443e-01,4.078431372549018996e-01,-2.863399999999999834e-01,5.554989999999999650e-01,7.806600000000000206e-01
1.834109999999999907e-02,4.547120000000000328e-02,-2.358399999999999941e-01,7.686274509803922017e-01,5.999999999999999778e-01,4.039215686274509887e-01,0.000000000000000000e+00,5.627910000000000412e-01,8.265989999999999727e-01
1.957700000000000065e-02,4.547120000000000328e-02,-2.358399999999999941e-01,7.568627450980391913e-01,5.921568627450980449e-01,3.843137254901961009e-01,2.685580000000000189e-01,5.316579999999999639e-01,8.032529999999999948e-01
2.090449999999999947e-02,4.565430000000000182e-02,-2.368159999999999987e-01,7.568627450980391913e-01,5.921568627450980449e-01,3.843137254901961009e-01,2.070440000000000058e-01,4.115630000000000122e-01,8.875520000000000076e-01
2.215579999999999980e-02,4.565430000000000182e-02,-2.368159999999999987e-01,7.568627450980391913e-01,5.960784313725490113e-01,3.960784313725490002e-01,1.103419999999999956e-01,5.123870000000000369e-01,8.516359999999999486e-01
2.339170000000000138e-02,4.565430000000000182e-02,-2.368159999999999987e-01,7.450980392156862919e-01,5.843137254901961120e-01,3.843137254901961009e-01,0.000000000000000000e+00,5.861659999999999648e-01,8.101909999999999945e-01
2.464289999999999883e-02,4.565430000000000182e-02,-2.368159999999999987e-01,7.450980392156862919e-01,5.843137254901961120e-01,3.843137254901961009e-01,2.798499999999999877e-01,5.562869999999999759e-01,7.824510000000000076e-01
2.598570000000000046e-02,4.583740000000000037e-02,-2.379149999999999876e-01,7.568627450980391913e-01,5.960784313725490113e-01,3.960784313725490002e-01,2.260089999999999877e-01,4.492619999999999947e-01,8.643399999999999972e-01
2.723690000000000139e-02,4.583740000000000037e-02,-2.379149999999999876e-01,7.568627450980391913e-01,5.999999999999999778e-01,3.882352941176470118e-01,9.663389999999999480e-02,5.180810000000000137e-01,8.498550000000000271e-01
2.848820000000000172e-02,4.583740000000000037e-02,-2.379149999999999876e-01,7.725490196078431682e-01,6.156862745098039547e-01,4.039215686274509887e-01,2.684099999999999819e-01,5.368199999999999639e-01,7.998619999999999619e-01
2.986149999999999916e-02,4.605100000000000166e-02,-2.388919999999999932e-01,7.803921568627451011e-01,6.235294117647058876e-01,4.117647058823529216e-01,2.601490000000000191e-01,5.224119999999999875e-01,8.120389999999999553e-01
3.112790000000000001e-02,4.605100000000000166e-02,-2.388919999999999932e-01,7.803921568627451011e-01,6.235294117647058876e-01,4.117647058823529216e-01,2.612970000000000015e-01,5.247190000000000465e-01,8.101810000000000400e-01
3.250120000000000092e-02,4.623410000000000020e-02,-2.398679999999999979e-01,7.725490196078431682e-01,6.117647058823529882e-01,4.117647058823529216e-01,2.619699999999999807e-01,5.239390000000000436e-01,8.104689999999999950e-01
3.375240000000000185e-02,4.623410000000000020e-02,-2.398679999999999979e-01,7.647058823529411242e-01,6.117647058823529882e-01,4.117647058823529216e-01,0.000000000000000000e+00,5.587229999999999697e-01,8.293540000000000356e-01
3.503420000000000145e-02,4.623410000000000020e-02,-2.398679999999999979e-01,7.568627450980391913e-01,6.039215686274509443e-01,4.039215686274509887e-01,3.053690000000000015e-01,6.105150000000000299e-01,7.307679999999999731e-01
3.643799999999999817e-02,4.641719999999999874e-02,-2.408450000000000035e-01,7.450980392156862919e-01,5.921568627450980449e-01,3.921568627450979783e-01,3.058350000000000235e-01,6.191290000000000404e-01,7.232870000000000132e-01
7.221220000000000416e-03,4.440310000000000090e-02,-2.368159999999999987e-01,6.313725490196078205e-01,4.823529411764705954e-01,3.411764705882353033e-01,-3.486460000000000115e-01,3.465610000000000079e-01,8.708280000000000465e-01
8.460999999999999771e-03,4.440310000000000090e-02,-2.368159999999999987e-01,6.901960784313725394e-01,5.450980392156862253e-01,3.764705882352941124e-01,0.000000000000000000e+00,5.861549999999999816e-01,8.101990000000000025e-01
9.704590000000000785e-03,4.440310000000000090e-02,-2.368159999999999987e-01,7.058823529411765163e-01,5.607843137254902022e-01,3.921568627450979783e-01,0.000000000000000000e+00,5.861659999999999648e-01,8.101909999999999945e-01
