2.671810000000000157e-02,2.407229999999999925e-01,-4.306639999999999913e-01,1.560000000000000000e+02,1.560000000000000000e+02,1.500000000000000000e+02,1.720970000000000000e-01,-3.616730000000000222e-01,9.162829999999999586e-01
4.946899999999999908e-02,2.418210000000000082e-01,-4.326169999999999738e-01,1.550000000000000000e+02,1.560000000000000000e+02,1.520000000000000000e+02,1.382490000000000108e-01,1.382490000000000108e-01,9.807010000000000449e-01
5.166629999999999834e-02,2.424320000000000086e-01,-4.335939999999999794e-01,1.570000000000000000e+02,1.580000000000000000e+02,1.540000000000000000e+02,1.127829999999999944e-01,3.350310000000000232e-01,9.354329999999999590e-01
5.371089999999999892e-02,2.424320000000000086e-01,-4.335939999999999794e-01,1.550000000000000000e+02,1.560000000000000000e+02,1.500000000000000000e+02,-1.284730000000000039e-01,2.550569999999999782e-01,9.583530000000000104e-01
1.109620000000000051e-01,2.412110000000000087e-01,-4.316409999999999969e-01,1.510000000000000000e+02,1.570000000000000000e+02,1.590000000000000000e+02,-1.763859999999999872e-01,-1.818980000000000041e-01,9.673680000000000057e-01
1.127319999999999989e-01,2.407229999999999925e-01,-4.306639999999999913e-01,1.510000000000000000e+02,1.570000000000000000e+02,1.590000000000000000e+02,-1.793980000000000019e-01,-5.662260000000000071e-01,8.044900000000000384e-01
1.148070000000000063e-01,2.407229999999999925e-01,-4.306639999999999913e-01,1.520000000000000000e+02,1.550000000000000000e+02,1.580000000000000000e+02,-1.902749999999999997e-01,-3.749549999999999828e-01,9.073059999999999459e-01
1.168209999999999943e-01,2.407229999999999925e-01,-4.306639999999999913e-01,1.510000000000000000e+02,1.570000000000000000e+02,1.550000000000000000e+02,1.638380000000000114e-01,-1.638380000000000114e-01,9.727869999999999573e-01
1.276859999999999939e-01,2.418210000000000082e-01,-4.326169999999999738e-01,1.480000000000000000e+02,1.580000000000000000e+02,1.610000000000000000e+02,-1.299500000000000099e-01,2.761440000000000006e-01,9.522909999999999986e-01
2.429199999999999970e-01,2.418210000000000082e-01,-4.326169999999999738e-01,1.460000000000000000e+02,1.530000000000000000e+02,1.570000000000000000e+02,1.310240000000000016e-01,1.310240000000000016e-01,9.826829999999999732e-01
2.454830000000000068e-01,2.424320000000000086e-01,-4.335939999999999794e-01,1.460000000000000000e+02,1.530000000000000000e+02,1.570000000000000000e+02,2.203390000000000071e-01,2.203390000000000071e-01,9.502110000000000278e-01
2.661129999999999884e-01,2.424320000000000086e-01,-4.335939999999999794e-01,1.420000000000000000e+02,1.520000000000000000e+02,1.550000000000000000e+02,1.360540000000000083e-01,1.280509999999999982e-01,9.823910000000000142e-01
2.687990000000000101e-01,2.429199999999999970e-01,-4.345700000000000118e-01,1.450000000000000000e+02,1.520000000000000000e+02,1.560000000000000000e+02,2.253080000000000083e-01,2.120539999999999925e-01,9.509309999999999707e-01
4.243160000000000265e-01,2.373049999999999882e-01,-4.245610000000000217e-01,1.480000000000000000e+02,1.510000000000000000e+02,1.540000000000000000e+02,-4.580790000000000139e-01,-2.290389999999999926e-01,8.588980000000000503e-01
4.252929999999999766e-01,2.368159999999999987e-01,-4.235840000000000161e-01,1.480000000000000000e+02,1.510000000000000000e+02,1.540000000000000000e+02,-4.911710000000000242e-01,-4.762879999999999892e-01,7.293150000000000466e-01
4.272460000000000147e-01,2.368159999999999987e-01,-4.235840000000000161e-01,1.480000000000000000e+02,1.510000000000000000e+02,1.540000000000000000e+02,-2.164240000000000053e-01,-2.036939999999999862e-01,9.548140000000000516e-01
4.282230000000000203e-01,2.362059999999999993e-01,-4.226070000000000104e-01,1.480000000000000000e+02,1.510000000000000000e+02,1.540000000000000000e+02,-2.268080000000000096e-01,-6.403990000000000515e-01,7.337900000000000533e-01
-3.029789999999999983e-01,2.369380000000000097e-01,-4.274899999999999811e-01,1.020000000000000000e+02,1.030000000000000000e+02,9.700000000000000000e+01,1.647460000000000035e-01,8.986130000000000506e-02,9.822340000000000515e-01
-3.015140000000000042e-01,2.375490000000000101e-01,-4.284669999999999868e-01,1.070000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+02,1.656990000000000129e-01,8.033909999999999663e-02,9.828980000000000494e-01
-2.995610000000000217e-01,2.375490000000000101e-01,-4.284669999999999868e-01,1.070000000000000000e+02,1.040000000000000000e+02,1.010000000000000000e+02,1.805750000000000133e-01,8.497639999999999361e-02,9.798839999999999772e-01
-2.729489999999999972e-01,2.375490000000000101e-01,-4.284669999999999868e-01,1.020000000000000000e+02,1.110000000000000000e+02,1.040000000000000000e+02,1.632260000000000100e-01,1.536240000000000105e-01,9.745549999999999491e-01
-2.690429999999999766e-01,2.375490000000000101e-01,-4.284669999999999868e-01,1.020000000000000000e+02,1.100000000000000000e+02,1.090000000000000000e+02,1.155690000000000051e-01,1.223670000000000035e-01,9.857329999999999703e-01
-2.675779999999999825e-01,2.380369999999999986e-01,-4.294430000000000192e-01,1.070000000000000000e+02,1.110000000000000000e+02,1.060000000000000000e+02,2.364729999999999888e-01,2.318359999999999865e-01,9.435740000000000238e-01
-2.634279999999999955e-01,2.380369999999999986e-01,-4.294430000000000192e-01,1.040000000000000000e+02,1.120000000000000000e+02,1.090000000000000000e+02,7.052079999999999460e-02,1.498569999999999902e-01,9.861900000000000110e-01
-2.471919999999999951e-01,2.380369999999999986e-01,-4.294430000000000192e-01,1.080000000000000000e+02,1.140000000000000000e+02,1.160000000000000000e+02,-6.891300000000000203e-02,7.322009999999999630e-02,9.949320000000000386e-01
-2.329100000000000059e-01,2.380369999999999986e-01,-4.294430000000000192e-01,1.090000000000000000e+02,1.170000000000000000e+02,1.160000000000000000e+02,7.344199999999999340e-02,1.514739999999999975e-01,9.857289999999999663e-01
-2.308350000000000124e-01,2.380369999999999986e-01,-4.294430000000000192e-01,1.100000000000000000e+02,1.180000000000000000e+02,1.170000000000000000e+02,9.314930000000000432e-02,1.862989999999999924e-01,9.780680000000000485e-01
-2.287599999999999911e-01,2.380369999999999986e-01,-4.294430000000000192e-01,1.100000000000000000e+02,1.180000000000000000e+02,1.190000000000000000e+02,-9.180879999999999597e-02,9.180879999999999597e-02,9.915350000000000552e-01
-2.205809999999999993e-01,2.380369999999999986e-01,-4.294430000000000192e-01,1.190000000000000000e+02,1.190000000000000000e+02,1.190000000000000000e+02,2.005570000000000130e-01,1.033170000000000061e-01,9.742189999999999461e-01
-2.170410000000000117e-01,2.386469999999999980e-01,-4.306639999999999913e-01,1.120000000000000000e+02,1.200000000000000000e+02,1.210000000000000000e+02,1.074340000000000017e-01,-1.074340000000000017e-01,9.883910000000000196e-01
-1.636960000000000082e-01,2.386469999999999980e-01,-4.306639999999999913e-01,1.260000000000000000e+02,1.280000000000000000e+02,1.190000000000000000e+02,2.194200000000000039e-01,2.194200000000000039e-01,9.506369999999999543e-01
-1.621090000000000031e-01,2.392579999999999985e-01,-4.316409999999999969e-01,1.260000000000000000e+02,1.270000000000000000e+02,1.230000000000000000e+02,1.334430000000000061e-01,2.709289999999999754e-01,9.533049999999999580e-01
-1.538090000000000013e-01,2.392579999999999985e-01,-4.316409999999999969e-01,1.280000000000000000e+02,1.320000000000000000e+02,1.270000000000000000e+02,7.602760000000000074e-02,1.475829999999999920e-01,9.861229999999999718e-01
-6.561279999999999890e-02,2.392579999999999985e-01,-4.316409999999999969e-01,1.410000000000000000e+02,1.450000000000000000e+02,1.400000000000000000e+02,6.978499999999999981e-02,1.461119999999999919e-01,9.868040000000000145e-01
-6.353759999999999963e-02,2.392579999999999985e-01,-4.316409999999999969e-01,1.440000000000000000e+02,1.450000000000000000e+02,1.410000000000000000e+02,-7.185690000000000133e-02,7.634799999999999920e-02,9.944889999999999564e-01
-4.919430000000000330e-02,2.392579999999999985e-01,-4.316409999999999969e-01,1.460000000000000000e+02,1.460000000000000000e+02,1.420000000000000000e+02,-1.671660000000000090e-01,-1.671660000000000090e-01,9.716540000000000177e-01
-4.702760000000000273e-02,2.386469999999999980e-01,-4.306639999999999913e-01,1.500000000000000000e+02,1.500000000000000000e+02,1.460000000000000000e+02,-1.361350000000000060e-01,-4.043999999999999817e-01,9.043940000000000312e-01
-4.290770000000000001e-02,2.386469999999999980e-01,-4.306639999999999913e-01,1.500000000000000000e+02,1.470000000000000000e+02,1.440000000000000000e+02,1.724120000000000097e-01,-1.724120000000000097e-01,9.698189999999999866e-01
-4.095460000000000073e-02,2.392579999999999985e-01,-4.316409999999999969e-01,1.510000000000000000e+02,1.460000000000000000e+02,1.420000000000000000e+02,2.016280000000000017e-01,-9.933150000000000313e-02,9.744119999999999449e-01
2.677919999999999953e-02,2.392579999999999985e-01,-4.316409999999999969e-01,1.560000000000000000e+02,1.560000000000000000e+02,1.500000000000000000e+02,1.689579999999999971e-01,-1.670949999999999935e-01,9.713559999999999972e-01
2.883909999999999946e-02,2.392579999999999985e-01,-4.316409999999999969e-01,1.540000000000000000e+02,1.550000000000000000e+02,1.490000000000000000e+02,7.922650000000000525e-02,-8.355920000000000014e-02,9.933480000000000087e-01
5.154419999999999835e-02,2.397459999999999869e-01,-4.326169999999999738e-01,1.570000000000000000e+02,1.580000000000000000e+02,1.540000000000000000e+02,7.043660000000000199e-02,1.398369999999999891e-01,9.876660000000000439e-01
5.566410000000000108e-02,2.397459999999999869e-01,-4.326169999999999738e-01,1.540000000000000000e+02,1.550000000000000000e+02,1.510000000000000000e+02,-7.557410000000000516e-02,7.557410000000000516e-02,9.942720000000000447e-01
6.591800000000000437e-02,2.397459999999999869e-01,-4.326169999999999738e-01,1.530000000000000000e+02,1.560000000000000000e+02,1.570000000000000000e+02,-7.611030000000000573e-02,7.611030000000000573e-02,9.941900000000000182e-01
6.799320000000000364e-02,2.397459999999999869e-01,-4.326169999999999738e-01,1.530000000000000000e+02,1.590000000000000000e+02,1.610000000000000000e+02,-1.462970000000000104e-01,1.462970000000000104e-01,9.783629999999999827e-01
1.129759999999999931e-01,2.392579999999999985e-01,-4.316409999999999969e-01,1.510000000000000000e+02,1.570000000000000000e+02,1.590000000000000000e+02,-8.411290000000000433e-02,-1.761109999999999898e-01,9.807700000000000307e-01
1.150510000000000005e-01,2.392579999999999985e-01,-4.316409999999999969e-01,1.520000000000000000e+02,1.550000000000000000e+02,1.580000000000000000e+02,-1.883440000000000114e-01,-3.739179999999999726e-01,9.081360000000000543e-01
1.191409999999999969e-01,2.392579999999999985e-01,-4.316409999999999969e-01,1.510000000000000000e+02,1.580000000000000000e+02,1.520000000000000000e+02,3.012969999999999815e-01,-1.506490000000000051e-01,9.415540000000000020e-01
1.293950000000000100e-01,2.392579999999999985e-01,-4.316409999999999969e-01,1.490000000000000000e+02,1.570000000000000000e+02,1.580000000000000000e+02,-7.398369999999999946e-02,7.860770000000000257e-02,9.941569999999999574e-01
1.335449999999999970e-01,2.392579999999999985e-01,-4.316409999999999969e-01,1.510000000000000000e+02,1.570000000000000000e+02,1.570000000000000000e+02,1.433919999999999917e-01,7.386850000000000360e-02,9.869050000000000322e-01
1.358640000000000125e-01,2.397459999999999869e-01,-4.326169999999999738e-01,1.510000000000000000e+02,1.570000000000000000e+02,1.570000000000000000e+02,2.581990000000000118e-01,1.310260000000000036e-01,9.571650000000000436e-01
1.663820000000000021e-01,2.392579999999999985e-01,-4.316409999999999969e-01,1.470000000000000000e+02,1.550000000000000000e+02,1.560000000000000000e+02,1.560549999999999993e-01,-1.560549999999999993e-01,9.753429999999999600e-01
1.684569999999999956e-01,2.392579999999999985e-01,-4.316409999999999969e-01,1.430000000000000000e+02,1.560000000000000000e+02,1.550000000000000000e+02,1.620880000000000098e-01,-3.241760000000000197e-01,9.320070000000000299e-01
2.366939999999999877e-01,2.397459999999999869e-01,-4.326169999999999738e-01,1.460000000000000000e+02,1.540000000000000000e+02,1.530000000000000000e+02,1.177359999999999934e-01,-1.177359999999999934e-01,9.860409999999999453e-01
2.387700000000000100e-01,2.397459999999999869e-01,-4.326169999999999738e-01,1.490000000000000000e+02,1.520000000000000000e+02,1.530000000000000000e+02,-9.006980000000000541e-02,-1.801399999999999946e-01,9.795089999999999630e-01
2.449949999999999906e-01,2.397459999999999869e-01,-4.326169999999999738e-01,1.460000000000000000e+02,1.530000000000000000e+02,1.570000000000000000e+02,2.407720000000000138e-01,1.203860000000000069e-01,9.630870000000000264e-01
2.475590000000000013e-01,2.403559999999999863e-01,-4.335939999999999794e-01,1.450000000000000000e+02,1.520000000000000000e+02,1.560000000000000000e+02,1.374769999999999881e-01,6.873859999999999693e-02,9.881170000000000231e-01
2.604980000000000073e-01,2.408450000000000035e-01,-4.345700000000000118e-01,1.440000000000000000e+02,1.520000000000000000e+02,1.530000000000000000e+02,-7.927839999999999887e-02,8.394189999999999985e-02,9.933119999999999727e-01
2.626950000000000118e-01,2.408450000000000035e-01,-4.345700000000000118e-01,1.450000000000000000e+02,1.520000000000000000e+02,1.560000000000000000e+02,-1.494800000000000018e-01,1.582729999999999970e-01,9.760149999999999659e-01
2.680660000000000265e-01,2.403559999999999863e-01,-4.335939999999999794e-01,1.450000000000000000e+02,1.520000000000000000e+02,1.560000000000000000e+02,2.417970000000000119e-01,1.137869999999999993e-01,9.636320000000000441e-01
2.707519999999999927e-01,2.408450000000000035e-01,-4.345700000000000118e-01,1.420000000000000000e+02,1.470000000000000000e+02,1.540000000000000000e+02,1.343580000000000052e-01,6.322730000000000017e-02,9.889139999999999597e-01
3.149410000000000265e-01,2.397459999999999869e-01,-4.326169999999999738e-01,1.480000000000000000e+02,1.510000000000000000e+02,1.540000000000000000e+02,-1.817570000000000019e-01,-8.553270000000000317e-02,9.796169999999999600e-01
3.161619999999999986e-01,2.392579999999999985e-01,-4.316409999999999969e-01,1.480000000000000000e+02,1.510000000000000000e+02,1.540000000000000000e+02,-4.097069999999999879e-01,-2.079110000000000125e-01,8.882079999999999975e-01
4.118649999999999811e-01,2.386469999999999980e-01,-4.306639999999999913e-01,1.480000000000000000e+02,1.510000000000000000e+02,1.540000000000000000e+02,-6.037050000000000471e-01,-1.305310000000000081e-01,7.864489999999999537e-01
4.128419999999999868e-01,2.380369999999999986e-01,-4.294430000000000192e-01,1.480000000000000000e+02,1.510000000000000000e+02,1.540000000000000000e+02,-5.667189999999999728e-01,-2.706720000000000237e-01,7.781810000000000116e-01
4.191889999999999783e-01,2.369380000000000097e-01,-4.274899999999999811e-01,1.480000000000000000e+02,1.510000000000000000e+02,1.540000000000000000e+02,-5.670420000000000460e-01,-1.093090000000000034e-01,8.164040000000000186e-01
4.201659999999999839e-01,2.364499999999999935e-01,-4.265140000000000042e-01,1.480000000000000000e+02,1.510000000000000000e+02,1.540000000000000000e+02,-4.868759999999999755e-01,-2.360609999999999931e-01,8.409680000000000488e-01
4.230960000000000276e-01,2.358399999999999941e-01,-4.255369999999999986e-01,1.480000000000000000e+02,1.510000000000000000e+02,1.540000000000000000e+02,-5.686280000000000223e-01,-1.248210000000000014e-01,8.130690000000000417e-01
4.243160000000000265e-01,2.353520000000000056e-01,-4.245610000000000217e-01,1.480000000000000000e+02,1.510000000000000000e+02,1.540000000000000000e+02,-4.532950000000000035e-01,-2.335150000000000003e-01,8.602290000000000214e-01
4.262699999999999823e-01,2.353520000000000056e-01,-4.245610000000000217e-01,1.480000000000000000e+02,1.510000000000000000e+02,1.540000000000000000e+02,-4.868759999999999755e-01,-2.360609999999999931e-01,8.409680000000000488e-01
4.272460000000000147e-01,2.347410000000000052e-01,-4.235840000000000161e-01,1.480000000000000000e+02,1.510000000000000000e+02,1.540000000000000000e+02,-2.071830000000000060e-01,-1.004519999999999996e-01,9.731309999999999683e-01
4.291989999999999972e-01,2.347410000000000052e-01,-4.235840000000000161e-01,1.480000000000000000e+02,1.510000000000000000e+02,1.540000000000000000e+02,-1.030129999999999935e-01,-1.939069999999999960e-01,9.755960000000000187e-01
-3.007810000000000206e-01,2.349849999999999994e-01,-4.274899999999999811e-01,1.070000000000000000e+02,1.020000000000000000e+02,1.000000000000000000e+02,7.184770000000000045e-02,1.526760000000000062e-01,9.856610000000000094e-01
-2.988279999999999825e-01,2.349849999999999994e-01,-4.274899999999999811e-01,1.070000000000000000e+02,1.040000000000000000e+02,1.010000000000000000e+02,1.527229999999999976e-01,2.874780000000000113e-01,9.455329999999999568e-01
-2.976070000000000104e-01,2.354739999999999889e-01,-4.284669999999999868e-01,1.030000000000000000e+02,1.050000000000000000e+02,9.600000000000000000e+01,1.430170000000000052e-01,2.860340000000000105e-01,9.474869999999999681e-01
-2.907710000000000017e-01,2.349849999999999994e-01,-4.274899999999999811e-01,1.020000000000000000e+02,1.060000000000000000e+02,9.900000000000000000e+01,-1.180199999999999999e-01,-3.610019999999999896e-01,9.250669999999999726e-01
-2.846679999999999766e-01,2.349849999999999994e-01,-4.274899999999999811e-01,1.030000000000000000e+02,1.070000000000000000e+02,1.000000000000000000e+02,1.882749999999999979e-01,-1.939800000000000135e-01,9.627689999999999859e-01
-2.709960000000000147e-01,2.354739999999999889e-01,-4.284669999999999868e-01,1.030000000000000000e+02,1.090000000000000000e+02,1.070000000000000000e+02,8.080080000000000595e-02,1.520960000000000090e-01,9.850569999999999604e-01
-2.690429999999999766e-01,2.354739999999999889e-01,-4.284669999999999868e-01,1.020000000000000000e+02,1.100000000000000000e+02,1.090000000000000000e+02,-7.123559999999999615e-02,6.704530000000000212e-02,9.952039999999999775e-01
-2.668460000000000276e-01,2.354739999999999889e-01,-4.284669999999999868e-01,1.070000000000000000e+02,1.110000000000000000e+02,1.060000000000000000e+02,7.580979999999999663e-02,1.516200000000000048e-01,9.855270000000000419e-01
-2.629389999999999783e-01,2.354739999999999889e-01,-4.284669999999999868e-01,1.040000000000000000e+02,1.120000000000000000e+02,1.090000000000000000e+02,1.351130000000000109e-01,2.784150000000000236e-01,9.509100000000000330e-01
-2.614750000000000130e-01,2.360839999999999883e-01,-4.294430000000000192e-01,1.100000000000000000e+02,1.100000000000000000e+02,1.100000000000000000e+02,1.351130000000000109e-01,2.784150000000000236e-01,9.509100000000000330e-01
-2.471919999999999951e-01,2.360839999999999883e-01,-4.294430000000000192e-01,1.080000000000000000e+02,1.140000000000000000e+02,1.160000000000000000e+02,-1.285739999999999938e-01,1.324700000000000044e-01,9.828120000000000189e-01
-2.445070000000000021e-01,2.354739999999999889e-01,-4.284669999999999868e-01,1.090000000000000000e+02,1.120000000000000000e+02,1.130000000000000000e+02,-1.321199999999999875e-01,1.321199999999999875e-01,9.823889999999999567e-01
-2.323000000000000065e-01,2.354739999999999889e-01,-4.284669999999999868e-01,1.090000000000000000e+02,1.170000000000000000e+02,1.160000000000000000e+02,2.272250000000000103e-01,2.272250000000000103e-01,9.469619999999999704e-01
-2.308350000000000124e-01,2.360839999999999883e-01,-4.294430000000000192e-01,1.100000000000000000e+02,1.180000000000000000e+02,1.170000000000000000e+02,1.619359999999999966e-01,8.342140000000000666e-02,9.832689999999999486e-01
-2.185060000000000058e-01,2.360839999999999883e-01,-4.294430000000000192e-01,1.150000000000000000e+02,1.180000000000000000e+02,1.190000000000000000e+02,2.785309999999999730e-01,2.785309999999999730e-01,9.191519999999999690e-01
-2.170410000000000117e-01,2.365720000000000045e-01,-4.306639999999999913e-01,1.120000000000000000e+02,1.200000000000000000e+02,1.210000000000000000e+02,2.771359999999999935e-01,2.717019999999999991e-01,9.216140000000000443e-01
-1.617429999999999979e-01,2.365720000000000045e-01,-4.306639999999999913e-01,1.280000000000000000e+02,1.290000000000000000e+02,1.250000000000000000e+02,7.466889999999999639e-02,1.449459999999999915e-01,9.866179999999999950e-01
-1.535640000000000061e-01,2.365720000000000045e-01,-4.306639999999999913e-01,1.280000000000000000e+02,1.320000000000000000e+02,1.270000000000000000e+02,1.348260000000000014e-01,2.617209999999999814e-01,9.556799999999999740e-01
-1.518549999999999900e-01,2.371830000000000049e-01,-4.316409999999999969e-01,1.300000000000000000e+02,1.310000000000000000e+02,1.270000000000000000e+02,1.332979999999999998e-01,2.626760000000000206e-01,9.556320000000000370e-01
-1.497799999999999965e-01,2.371830000000000049e-01,-4.316409999999999969e-01,1.260000000000000000e+02,1.300000000000000000e+02,1.250000000000000000e+02,7.242560000000000664e-02,1.448510000000000075e-01,9.867989999999999817e-01
-1.107790000000000025e-01,2.371830000000000049e-01,-4.316409999999999969e-01,1.370000000000000000e+02,1.370000000000000000e+02,1.370000000000000000e+02,-7.300230000000000607e-02,7.300230000000000607e-02,9.946559999999999846e-01
-1.025390000000000051e-01,2.371830000000000049e-01,-4.316409999999999969e-01,1.360000000000000000e+02,1.400000000000000000e+02,1.350000000000000000e+02,7.286929999999999796e-02,1.435950000000000004e-01,9.869499999999999940e-01
-4.711909999999999710e-02,2.371830000000000049e-01,-4.316409999999999969e-01,1.500000000000000000e+02,1.500000000000000000e+02,1.460000000000000000e+02,-8.531039999999999457e-02,-1.693659999999999888e-01,9.818540000000000045e-01
-4.095460000000000073e-02,2.371830000000000049e-01,-4.316409999999999969e-01,1.510000000000000000e+02,1.460000000000000000e+02,1.420000000000000000e+02,8.340319999999999678e-02,-8.340319999999999678e-02,9.930200000000000138e-01
-1.632689999999999836e-02,2.371830000000000049e-01,-4.316409999999999969e-01,1.510000000000000000e+02,1.530000000000000000e+02,1.440000000000000000e+02,-7.501560000000000172e-02,7.391240000000000310e-02,9.944389999999999619e-01
-1.428220000000000010e-02,2.371830000000000049e-01,-4.316409999999999969e-01,1.520000000000000000e+02,1.530000000000000000e+02,1.440000000000000000e+02,-1.412039999999999962e-01,1.393870000000000109e-01,9.801189999999999625e-01
2.261350000000000166e-02,2.365720000000000045e-01,-4.306639999999999913e-01,1.550000000000000000e+02,1.550000000000000000e+02,1.510000000000000000e+02,8.252160000000000051e-02,-8.191479999999999595e-02,9.932170000000000165e-01
2.467350000000000099e-02,2.365720000000000045e-01,-4.306639999999999913e-01,1.570000000000000000e+02,1.580000000000000000e+02,1.520000000000000000e+02,1.687879999999999936e-01,-1.675470000000000015e-01,9.713079999999999492e-01
3.704829999999999929e-02,2.371830000000000049e-01,-4.316409999999999969e-01,1.520000000000000000e+02,1.550000000000000000e+02,1.540000000000000000e+02,1.479129999999999889e-01,7.286879999999999746e-02,9.863119999999999665e-01
3.918459999999999999e-02,2.376709999999999934e-01,-4.326169999999999738e-01,1.490000000000000000e+02,1.570000000000000000e+02,1.560000000000000000e+02,2.009630000000000027e-01,1.980079999999999896e-01,9.593779999999999530e-01
4.122920000000000057e-02,2.376709999999999934e-01,-4.326169999999999738e-01,1.570000000000000000e+02,1.570000000000000000e+02,1.570000000000000000e+02,7.183249999999999358e-02,1.426090000000000135e-01,9.871689999999999632e-01
6.182859999999999745e-02,2.376709999999999934e-01,-4.326169999999999738e-01,1.510000000000000000e+02,1.570000000000000000e+02,1.550000000000000000e+02,-7.693659999999999388e-02,7.467369999999999564e-02,9.942360000000000086e-01
6.591800000000000437e-02,2.376709999999999934e-01,-4.326169999999999738e-01,1.530000000000000000e+02,1.560000000000000000e+02,1.570000000000000000e+02,-1.471570000000000100e-01,1.449920000000000098e-01,9.784279999999999644e-01
6.781009999999999815e-02,2.371830000000000049e-01,-4.316409999999999969e-01,1.530000000000000000e+02,1.590000000000000000e+02,1.610000000000000000e+02,-1.462970000000000104e-01,1.462970000000000104e-01,9.783629999999999827e-01
6.988529999999999742e-02,2.371830000000000049e-01,-4.316409999999999969e-01,1.530000000000000000e+02,1.590000000000000000e+02,1.570000000000000000e+02,-7.611030000000000573e-02,7.611030000000000573e-02,9.941900000000000182e-01
1.171259999999999940e-01,2.371830000000000049e-01,-4.316409999999999969e-01,1.530000000000000000e+02,1.560000000000000000e+02,1.570000000000000000e+02,-8.898549999999999516e-02,-1.753540000000000099e-01,9.804760000000000142e-01
1.191409999999999969e-01,2.371830000000000049e-01,-4.316409999999999969e-01,1.510000000000000000e+02,1.580000000000000000e+02,1.520000000000000000e+02,9.766900000000000581e-02,-9.479640000000000288e-02,9.906939999999999635e-01
1.232909999999999978e-01,2.371830000000000049e-01,-4.316409999999999969e-01,1.470000000000000000e+02,1.580000000000000000e+02,1.560000000000000000e+02,1.227599999999999941e-01,-1.155390000000000028e-01,9.856880000000000086e-01
1.314700000000000035e-01,2.371830000000000049e-01,-4.316409999999999969e-01,1.500000000000000000e+02,1.580000000000000000e+02,1.570000000000000000e+02,-8.535790000000000044e-02,-1.707160000000000066e-01,9.816160000000000441e-01
1.356199999999999906e-01,2.371830000000000049e-01,-4.316409999999999969e-01,1.510000000000000000e+02,1.570000000000000000e+02,1.570000000000000000e+02,1.944440000000000057e-01,1.906309999999999949e-01,9.622119999999999562e-01
1.379390000000000061e-01,2.376709999999999934e-01,-4.326169999999999738e-01,1.500000000000000000e+02,1.560000000000000000e+02,1.560000000000000000e+02,1.914569999999999883e-01,1.877030000000000087e-01,9.633859999999999646e-01
1.605219999999999980e-01,2.376709999999999934e-01,-4.326169999999999738e-01,1.470000000000000000e+02,1.550000000000000000e+02,1.540000000000000000e+02,-7.949290000000000522e-02,7.949290000000000522e-02,9.936610000000000165e-01
1.625979999999999925e-01,2.376709999999999934e-01,-4.326169999999999738e-01,1.470000000000000000e+02,1.550000000000000000e+02,1.540000000000000000e+02,-1.503289999999999904e-01,1.503289999999999904e-01,9.771400000000000086e-01
1.688230000000000008e-01,2.376709999999999934e-01,-4.326169999999999738e-01,1.430000000000000000e+02,1.560000000000000000e+02,1.550000000000000000e+02,1.560549999999999993e-01,-1.560549999999999993e-01,9.753429999999999600e-01
