X,Y,Z,R,G,B,nX,nY,nZ
-0.253662,0.648438,-1.16016,0.7647058823529411,0.7254901960784313,0.6784313725490196,-0.188829,-0.514988,0.83614
-0.248169,0.648438,-1.16016,0.7686274509803922,0.7254901960784313,0.6980392156862745,0.0665532,-0.479485,0.875023
-0.242554,0.648438,-1.16016,0.7529411764705882,0.7098039215686275,0.6823529411764706,0.0656818,-0.54486,0.83595
-0.237305,0.648926,-1.16113,0.7490196078431373,0.7058823529411765,0.6784313725490196,0.280757,-0.492884,0.823554
-0.231934,0.649414,-1.16211,0.7411764705882353,0.6980392156862745,0.6627450980392157,0.338743,-0.629755,0.699043
-0.226807,0.650879,-1.16406,0.7450980392156863,0.7019607843137254,0.6666666666666666,0.398653,-0.589313,0.702699
-0.22168,0.651855,-1.16602,0.7372549019607844,0.6980392156862745,0.6509803921568628,0.326806,-0.539229,0.776163
-0.216553,0.652832,-1.16797,0.7411764705882353,0.7019607843137254,0.6549019607843137,0.339722,-0.48835,0.803806
-0.21106,0.65332,-1.16895,0.7215686274509804,0.6823529411764706,0.6274509803921569,0.144431,-0.579294,0.802221
-0.205688,0.654297,-1.16992,0.7254901960784313,0.6862745098039216,0.6392156862745098,0.145335,-0.479908,0.865197
-0.200195,0.654297,-1.16992,0.7176470588235294,0.6784313725490196,0.6313725490196078,0.0,-0.6,0.8
-0.19458,0.654297,-1.16992,0.7058823529411765,0.6745098039215687,0.6196078431372549,0.0652216,-0.542525,0.837504
-0.189209,0.654785,-1.1709,0.7019607843137254,0.6705882352941176,0.6235294117647059,0.132222,-0.477803,0.868459
-0.183594,0.654785,-1.1709,0.6980392156862745,0.6627450980392157,0.6274509803921569,0.0,-0.6,0.8
-0.178101,0.654785,-1.1709,0.7019607843137254,0.6705882352941176,0.6235294117647059,0.129949,-0.60397,0.786342
-0.172607,0.655273,-1.17188,0.6980392156862745,0.6627450980392157,0.6352941176470588,0.0640257,-0.603879,0.794501
-0.166992,0.655273,-1.17188,0.6823529411764706,0.6549019607843137,0.615686274509804,0.0,-0.6,0.8
-0.161499,0.655273,-1.17188,0.6862745098039216,0.6549019607843137,0.6078431372549019,-0.0643511,-0.533821,0.843145
-0.155884,0.655273,-1.17188,0.6235294117647059,0.5882352941176471,0.5529411764705883,-0.126577,-0.396991,0.909052
-0.150146,0.654785,-1.1709,0.6705882352941176,0.6509803921568628,0.5803921568627451,-0.320798,-0.369734,0.872001
-0.144409,0.65332,-1.16895,0.5372549019607843,0.5098039215686274,0.4705882352941176,-0.359576,-0.36222,0.859943
-0.115479,0.647461,-1.1582,0.1254901960784313,0.1137254901960784,0.1019607843137254,-0.351915,-0.543868,0.761816
-0.0647583,0.636719,-1.13867,0.5450980392156862,0.5254901960784314,0.5176470588235295,-0.363256,-0.548668,0.753
-0.0592651,0.635742,-1.13672,0.5294117647058824,0.5098039215686274,0.4941176470588235,-0.253528,-0.574039,0.77859
-0.0538025,0.635254,-1.13574,0.5019607843137255,0.4862745098039215,0.4431372549019607,-0.209949,-0.597606,0.773814
-0.0483704,0.634277,-1.13477,0.4784313725490196,0.4666666666666667,0.4470588235294118,-0.209112,-0.632088,0.746149
-0.021347,0.633789,-1.13379,0.4588235294117647,0.4509803921568627,0.4196078431372549,0.0,-0.650791,0.759257
-0.0159454,0.633789,-1.13379,0.4549019607843137,0.4392156862745098,0.403921568627451,-0.0835428,-0.568533,0.818408
-0.0105515,0.633789,-1.13379,0.4745098039215686,0.4470588235294118,0.4156862745098039,-0.0667834,-0.335387,0.93971
-0.00516129,0.633789,-1.13379,0.4627450980392157,0.4431372549019607,0.4274509803921568,-0.129061,-0.194431,0.972389
0.000234962,0.633301,-1.13281,0.4627450980392157,0.4509803921568627,0.4392156862745098,-0.309875,-0.186565,0.932294
