X,Y,Z,R,G,B,nX,nY,nZ
-5.877689999999999998e-02,5.056759999999999727e-02,-3.171390000000000042e-01,7.450980392156862919e-01,3.450980392156862142e-01,9.411764705882350035e-02,2.975550000000000139e-01,2.955450000000000021e-01,9.078070000000000306e-01
-5.728149999999999908e-02,5.056759999999999727e-02,-3.171390000000000042e-01,7.137254901960784492e-01,3.137254901960784270e-01,6.274509803921560214e-02,2.141969999999999985e-01,1.081799999999999984e-01,9.707820000000000338e-01
-5.593870000000000092e-02,5.072020000000000001e-02,-3.181149999999999811e-01,6.901960784313725394e-01,3.058823529411764941e-01,6.666666666666659635e-02,3.999670000000000170e-01,2.020029999999999881e-01,8.939920000000000089e-01
-5.441279999999999728e-02,5.072020000000000001e-02,-3.181149999999999811e-01,7.294117647058823151e-01,3.843137254901961009e-01,1.921568627450979949e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-7.153320000000000511e-02,4.949950000000000183e-02,-3.200680000000000192e-01,8.156862745098039102e-01,5.333333333333333259e-01,4.274509803921567874e-01,-6.132389999999999786e-01,2.636350000000000082e-01,7.446040000000000436e-01
-6.976319999999999744e-02,4.934689999999999910e-02,-3.190919999999999868e-01,8.313725490196078871e-01,5.254901960784313930e-01,3.568627450980392246e-01,-4.185690000000000244e-01,4.143410000000000148e-01,8.081589999999999607e-01
-6.805419999999999525e-02,4.919430000000000330e-02,-3.181149999999999811e-01,8.352941176470588536e-01,4.745098039215686070e-01,2.705882352941175739e-01,-4.994709999999999983e-01,2.821219999999999839e-01,8.191070000000000295e-01
-6.628420000000000145e-02,4.904170000000000057e-02,-3.171390000000000042e-01,8.196078431372548767e-01,4.274509803921567874e-01,1.803921568627450955e-01,-4.139070000000000249e-01,1.702359999999999984e-01,8.942600000000000549e-01
-6.457519999999999927e-02,4.888920000000000071e-02,-3.161619999999999986e-01,8.000000000000000444e-01,3.803921568627450789e-01,1.176470588235293963e-01,-2.712680000000000091e-01,2.639360000000000039e-01,9.256090000000000151e-01
-6.311039999999999706e-02,4.888920000000000071e-02,-3.161619999999999986e-01,7.803921568627451011e-01,3.529411764705882026e-01,8.627450980392149804e-02,-9.238670000000000215e-02,3.657759999999999900e-01,9.261059999999999848e-01
-6.158450000000000035e-02,4.888920000000000071e-02,-3.161619999999999986e-01,7.803921568627451011e-01,3.568627450980392246e-01,7.058823529411760445e-02,0.000000000000000000e+00,2.958239999999999759e-01,9.552429999999999533e-01
-6.008909999999999946e-02,4.888920000000000071e-02,-3.161619999999999986e-01,7.725490196078431682e-01,3.607843137254901911e-01,5.882352941176469813e-02,1.044149999999999939e-01,2.088289999999999869e-01,9.723619999999999486e-01
