X,Y,Z,R,G,B,nX,nY,nZ
-0.0157776,0.011467,-0.370361,19.0,16.0,11.0,-0.320652,0.319266,0.891769
-0.0140152,0.011467,-0.370361,15.0,12.0,7.0,-0.253985,0.253985,0.933265
-0.0122223,0.0114365,-0.369385,19.0,19.0,19.0,-0.341676,0.0853262,0.935936
-0.0104675,0.0114365,-0.369385,18.0,15.0,12.0,-0.177509,0.177509,0.967978
-0.00868225,0.0114059,-0.368408,15.0,10.0,8.0,-0.177561,0.177754,0.967923
-0.0069313,0.0114059,-0.368408,22.0,17.0,13.0,-0.0917067,0.0915074,0.991573
7.63535e-05,0.0114059,-0.368408,21.0,16.0,14.0,0.341008,0.170492,0.924471
0.00183392,0.0114365,-0.369385,44.0,44.0,38.0,0.18086,0.0905622,0.97933
0.00359154,0.0114365,-0.369385,22.0,14.0,11.0,0.266842,0.0,0.96374
0.00714493,0.0114975,-0.371338,44.0,36.0,33.0,0.337181,0.168408,0.926255
0.010704,0.011528,-0.372314,37.0,31.0,33.0,0.460711,0.230025,0.857225
0.014328,0.0115891,-0.374268,37.0,27.0,27.0,0.457628,0.228651,0.859241
-0.0230713,0.0098114,-0.374268,30.0,22.0,19.0,-0.645954,0.0,0.763376
-0.0212402,0.00978088,-0.373291,26.0,22.0,15.0,-0.470588,0.0,0.882353
-0.0175781,0.00973511,-0.371338,35.0,27.0,24.0,-0.473656,0.0,0.88071
-0.0139771,0.0096817,-0.369385,18.0,18.0,14.0,-0.177166,0.176782,0.968174
-0.010437,0.00965118,-0.368408,14.0,11.0,6.0,-0.177495,0.177881,0.967912
7.63535e-05,0.00965118,-0.368408,20.0,15.0,13.0,0.268256,0.0,0.963348
0.00359154,0.0096817,-0.369385,33.0,22.0,17.0,0.18053,0.0901673,0.979428
0.00536346,0.00970459,-0.370361,50.0,38.0,36.0,0.339203,0.169326,0.925349
0.00712204,0.00970459,-0.370361,26.0,17.0,12.0,0.337386,0.168511,0.926161
0.010704,0.009758,-0.372314,25.0,16.0,7.0,0.476762,0.0,0.879032
0.014328,0.0098114,-0.374268,50.0,34.0,31.0,0.459113,0.228736,0.858426
-0.0230713,0.00802612,-0.374268,36.0,31.0,27.0,-0.645857,0.0,0.763458
-0.0212402,0.00801086,-0.373291,22.0,19.0,14.0,-0.470588,0.0,0.882353
-0.0194092,0.00798798,-0.372314,18.0,15.0,10.0,-0.470588,0.0,0.882353
-0.0175781,0.00796509,-0.371338,15.0,12.0,7.0,-0.473655,0.0,0.88071
-0.0157776,0.0079422,-0.370361,18.0,15.0,10.0,-0.476763,0.0,0.879032
-0.0139771,0.00791931,-0.369385,19.0,16.0,11.0,-0.265044,0.0,0.964236
-0.0122223,0.00791931,-0.369385,18.0,18.0,14.0,-0.265752,0.0,0.964041
-0.010437,0.00790405,-0.368408,19.0,16.0,13.0,-0.266107,0.0,0.963944
7.63535e-05,0.00790405,-0.368408,18.0,15.0,12.0,0.181483,0.0907879,0.979194
0.00183392,0.00791931,-0.369385,19.0,8.0,3.0,0.341018,0.170506,0.924464
0.00534821,0.00791931,-0.369385,22.0,12.0,10.0,0.339353,0.169493,0.925263
0.00712204,0.0079422,-0.370361,25.0,15.0,13.0,0.413825,0.0826217,0.906599
0.00891113,0.00796509,-0.371338,24.0,13.0,6.0,0.478721,0.0,0.877967
0.010704,0.00798798,-0.372314,28.0,14.0,8.0,0.410951,0.0821902,0.907945
0.0125122,0.00801086,-0.373291,41.0,27.0,21.0,0.3343,0.16733,0.927493
-0.0230713,0.00624847,-0.374268,30.0,22.0,19.0,-0.675596,-0.125442,0.726523
-0.0212402,0.00623322,-0.373291,22.0,14.0,11.0,-0.470588,0.0,0.882353
-0.0194092,0.00621796,-0.372314,19.0,14.0,10.0,-0.470588,0.0,0.882353
-0.0175781,0.00619888,-0.371338,16.0,11.0,7.0,-0.473656,0.0,0.88071
-0.0157776,0.00618362,-0.370361,19.0,14.0,10.0,-0.476763,0.0,0.879032
-0.0139771,0.00616455,-0.369385,20.0,15.0,11.0,-0.264956,0.0,0.96426
-0.0122223,0.00616455,-0.369385,20.0,15.0,11.0,-0.26584,0.0,0.964017
-0.010437,0.00614929,-0.368408,17.0,12.0,10.0,-0.266018,0.0,0.963968
0.00182819,0.00614929,-0.368408,28.0,12.0,7.0,0.341275,0.170728,0.924329
0.00359154,0.00616455,-0.369385,25.0,9.0,4.0,0.180963,0.090629,0.979305
0.00534821,0.00616455,-0.369385,20.0,6.0,0.0,0.266775,0.0,0.963759
-0.0231323,0.00269508,-0.375244,48.0,26.0,18.0,-0.645552,0.0,0.763716
-0.0212402,0.00268173,-0.373291,42.0,13.0,3.0,-0.618569,0.0,0.78573
-0.0194092,0.0026741,-0.372314,43.0,17.0,6.0,-0.470588,0.0,0.882353
-0.0175781,0.00266647,-0.371338,41.0,17.0,5.0,-0.473656,0.0,0.88071
-0.0157776,0.00265884,-0.370361,41.0,16.0,7.0,-0.411903,-0.0823716,0.907497
-0.0139771,0.00265312,-0.369385,43.0,18.0,9.0,-0.338237,-0.169038,0.925755
-0.0122223,0.00265312,-0.369385,50.0,18.0,12.0,-0.265829,0.0,0.96402
-0.010437,0.00264549,-0.368408,50.0,18.0,12.0,-0.266029,0.0,0.963965
-0.0231323,0.000910282,-0.375244,47.0,24.0,19.0,-0.645552,0.0,0.763716
-0.0212402,0.000905037,-0.373291,37.0,14.0,11.0,-0.618547,0.0,0.785747
-0.0194092,0.000902653,-0.372314,41.0,15.0,13.0,-0.470588,0.0,0.882353
-0.0175781,0.000900269,-0.371338,36.0,13.0,10.0,-0.473656,0.0,0.88071
-0.0157776,0.000897884,-0.370361,37.0,14.0,11.0,-0.341067,0.0852495,0.936165
-0.0140152,0.000897884,-0.370361,39.0,16.0,13.0,-0.264956,0.0,0.964261
-0.0122223,0.0008955,-0.369385,44.0,16.0,15.0,-0.413883,-0.0827002,0.906566
-0.010437,0.000893116,-0.368408,46.0,18.0,17.0,-0.266051,0.0,0.963959
-0.0069313,0.000893116,-0.368408,46.0,18.0,17.0,-0.0920525,0.0919773,0.991497
-0.00518036,0.000893116,-0.368408,49.0,18.0,18.0,-0.179423,0.179325,0.96729
-0.0231323,-0.000875473,-0.375244,44.0,23.0,20.0,-0.601025,0.136949,0.78741
-0.0212402,-0.000870705,-0.373291,37.0,16.0,15.0,-0.618553,0.0,0.785743
-0.0194092,-0.00086832,-0.372314,37.0,16.0,13.0,-0.470588,0.0,0.882353
-0.0175781,-0.000866413,-0.371338,34.0,13.0,10.0,-0.473655,0.0,0.88071
